huiz	1778982
aray	1138723
hawel	46207
xene	1582313
txmd	25743
ztr	836412
mpaa	918251
rtto	1646576
cio	1593222
tmdx	1756262
ibcp	39311
mofg	1412665
qh	1781193
mtw	61986
piai	1819175
spne	1637761
ke	1606757
ara	1498068
dmlp	1172358
hbt	775215
hpf	1189740
smmc	1774155
sxc	1514705
bkrp	1580095
dspg	915778
wtrh	1653247
crd-a	25475
mlr	924822
mcs	62234
glto	1800315
orc	1518621
acam	1759008
trc	96869
nev	1469392
bkt	832327
idya	1676725
omp	1652133
soac	1798562
pmm	844790
aef	846676
ccap	1633336
gbli	1494904
bym	1181187
vhc	1082324
etb	1308927
stpk	1758766
cue	1645460
curi	1776909
curo	1711291
rrbi	1071236
pll	1728205
pddtf	1718226
usx	923571
gbl	1060349
wia	1254370
ssti	1351636
senea	88948
aenz	1572621
ovid	1636651
hexo	1690947
hmhc	1580156
fmnb	709337
oprx	1448431
drrx	1082038
tcda	1595585
mcr	851170
dsm	855887
acre	1529377
bdsi	1103021
dmyd	1816101
wndw	1071840
nodk	1681206
gato	1517006
ddlx	1643194
plse	1625101
igic	1794338
atro	8063
aciu	1651625
djco	783412
mcbs	1747068
ngvc	1547459
kldi	1752474
ffntf	1783875
olp	712770
dgns	1827075
crai	1053706
vrs	1421182
eto	1281926
opy	791963
harp	1708493
vacq	1819994
hoft	1077688
mmt	809173
ibex	1720420
gtxmq	1735707
pdac	1821317
trvn	1429560
osmt	1739426
tei	909112
bhb	743367
tonj	1389518
asa	1230869
jg	1737339
etm	1067837
jynt	1612630
nisn	1603993
qd	1692705
vmd	1729149
plm	866028
cresy	1034957
pkoh	76282
lchd	1715433
puyi	1750264
rpla	1763731
prof	1628808
syrs	1556263
cbmg	1378624
ssdt	1673504
sgc	95574
land	1495240
jri	1539337
cprx	1369568
anip	1023024
nrgx	1756908
oia	835333
riot	1167419
pic	1772720
ble	1176194
imux	1280776
loop	1504678
xoma	791908
cdzi	727273
legh	1436208
ccac	1794621
fiii	1784168
redu	1712178
ctrn	1318484
alus	1781115
artna	863110
itic	720858
oxfd	1586049
ipldp	52485
slca	1524741
cdev	1658566
qk	1769256
erc	1227073
spke	1606268
ctso	1175151
egan	1066194
selb	1453687
mbi	814585
bsrr	1130144
smmt	1599298
tffp	1733413
ccrn	1141103
men	844172
athx	1368148
ndls	1275158
wsr	1175535
allt	1365767
ccne	736772
hqda	1304730
mta	1722606
prvl	1714798
jaggf	1333849
yac	1815302
bh	1726173
hyi	1497186
litb	1523836
stcb	1539850
supv	1517399
ooma	1327688
ufpt	914156
itegy	1579597
ins	320340
gmhly	1438848
aagh	1098009
peo	216851
jfu	1619544
codx	1692415
fisi	862831
iaca	1821018
jgh	1615905
fdus	1513363
tast	809248
myj	884216
cala	1496671
jro	1289213
eex	1579214
spfi	1163668
taco	1585583
ctmx	1501989
bwb	1341317
asg	786035
cpsr	1805087
caba	1759138
gnus	1355848
bry	1705873
cnce	1367920
rfi	891290
axu	1364128
lqdt	1235468
hesm	1789832
ht	1063344
scpl	1760717
conn	1223389
hafc	1109242
tncp	1714379
alt	1326190
kalv	1348911
plym	1515816
gain	1321741
mvis	65770
mgta	1690585
ipv	1789029
ctac	1824577
wtba	1166928
txcb	1006840
orph	1764791
gnty	1058867
gilt	897322
rada	761238
sor	91847
mudsu	1820727
ffa	1291334
glo	1350869
rrgb	1171759
rfl	1713863
vtru	1805012
utmd	706698
gmda	1600847
meip	1262104
eot	1454741
camp	730255
yrcw	716006
eqbk	1227500
acbi	1461755
stxs	1289340
clfd	796505
twi	899751
rdhl	1553846
cswc	17313
cia	24090
yrd	1631761
agmh	1705402
lrmr	1374690
soi	1697500
sspk	1779474
abus	1447028
powl	80420
casi	895051
free	1753706
rmni	1635282
fc	886206
btbt	1710350
catn	1632275
crsa	1723648
rm	1519401
cvlg	928658
voxx	807707
infu	1337013
gldg	1538847
leju	1596856
nog	1104485
usas	1286973
surf	1718108
ebtc	1018399
vrna	1657312
srt	1031029
htbi	1538263
mvt	897269
vygr	1640266
chn	845379
fthm	1753162
fof	1375340
acrdf	1762359
oesx	1409375
avxl	1314052
frgi	1534992
psf	1498612
prth	1653558
asaq	1819510
vrtv	1599489
fiv	1687081
oacb	1820931
msb	65172
ltrpa	1606745
fulc	1680581
bte	1279495
wsg	1771279
ngl	1504461
rcar	1016708
ksmt	1814824
amnb	741516
acv	1636289
hpx	1809353
mogu	1743971
ctk	1734262
lndc	1005286
mqt	887394
rgs	716643
rbb	1499422
cnlhn	23426
tisi	318833
myc	882152
pnnt	1383414
fct	1282850
idt	1005731
thry	1556739
gpm	1310709
coms	1178727
rbnc	1606440
vra	1495320
bkk	1181250
noa	1368519
rvi	1735184
osbc	357173
gnk	1326200
wti	1288403
plpc	80035
ivc	742112
hrtg	1598665
gwrs	1434728
lcut	874396
cdxc	1386570
cznc	810958
iea	1652362
rcs	916183
ois	1121484
ubx	1463361
next	1612720
glog	1534126
eqos	1790515
esca	33488
bsn	1815805
fdbc	1098151
dssi	1761940
rlgt	1171155
akts	1584754
aspl	1819516
fbnk	1511198
mue	1071899
irmd	1325618
dbl	1525201
gf	858706
crmd	1410098
ncmi	1377630
ufi	100726
aspu	1487198
tgls	1534675
kmda	1567529
fei	1556336
pdli	882104
nca	818851
nbh	1178839
sol	1417892
itmr	1613170
ezpw	876523
cstr	1676479
kor	1507964
bkn	894242
lnd	1499849
pfis	1056943
mcb	1476034
scvx	1794717
vstm	1526119
glre	1385613
lmpx	1731727
dbdr	1823144
loak	1779020
bgh	1521404
edn	1395213
nwpx	1001385
gpl	1300050
gik	1802749
clii	1821159
hayn	858655
fnlc	765207
dl	1438644
bmtm	1568385
hook	1760542
emf	809708
eigr	1305253
stxb	1499453
valu	717720
ecc	1604174
kio	1515940
mcbc	1053584
acev	1813658
nnbr	918541
luna	1239819
clmt	1340122
smmf	811808
dzsi	1101680
nxtc	1661059
sona	1325670
nsh	1816017
tufn	1757399
uuuu	1385849
mhi	1223026
hear	1493761
smbc	916907
altg	1759824
cmcm	1597835
ogi	1620737
rdvt	1720116
pbfs	1769663
smbk	1038773
prtk	1178711
mtrx	866273
pke	76267
sbg	1816708
sien	1551693
vyne	1566044
gdlc	1729997
aone	1816613
grtx	1563577
ctic	891293
silc	916793
nxp	883618
mci	275694
tara	1359931
pds	1013605
dac	1369241
mav	1258943
nxq	885733
lmnr	1342423
mcf	1071993
mfm	801961
cece	3197
tsi	809559
hbb	1709164
civb	944745
glad	1143513
wilc	1030997
jof	859796
mara	1507605
sava	1069530
odc	74046
fmao	792966
jhd	1666735
fly	1407298
bgt	1287480
este	10254
duc	894239
jnce	1640455
mnov	1226616
gdo	1472341
ibio	1420720
tyg	1268533
lmrk	1615346
phd	1305767
ucl	1775898
iif	916618
pcsb	1691337
aug	1514597
gwgh	1522690
ftf	1233087
ghl	1282977
kldo	1751299
hbcp	1436425
ptsi	798287
thm	1134115
dbvt	1613780
srac	1781162
tlys	1524025
aldx	1341235
apyx	719135
lci	57725
mulg	1629665
inbk	1562463
kzr	1645666
dnn	1063259
cspr	1598674
mgu	1326390
viao	1769116
nvec	724910
vih	1820302
oac	1773751
raca	1811764
fins	1745059
tk	911971
nh	1566469
cntg	1757097
kmf	1500096
gau	1377757
nuw	1450445
pht	1166258
hov	357294
sfst	1090009
dmb	1565381
gpja	41091
rick	935419
sar	1377936
cmpi	1651431
gfasy	1389207
spxx	1338561
scph	1604950
latn	1766146
bxc	1301787
atlc	1464343
mtt	1454021
pays	1496443
emx	1285786
bwg	1504545
dmtk	1651944
cinr	1575051
fkwl	722572
mson	880432
nath	69733
evc	1109116
fpi	1591670
chma	1339469
fst	1815737
cem	1488775
tgb	878518
fbio	1429260
vrca	1660334
flnt	1460329
gfn	1342287
natr	275053
bvh	315858
jrs	1158289
klr	1719489
ruhn	1753268
cla	1816581
mvbf	1277902
agrx	1261249
vntr	1705682
tmq	1543418
clsk	827876
ssss	1509470
petx	1509190
tela	1561921
alco	3545
evlo	1694665
je	1538789
dhy	1061353
etx	1563696
psti	1158780
nl	72162
cofs	803164
qmco	709283
acet	1720580
suns	1508171
pcyo	276720
tci	733590
onds	1646188
ccb	1437958
nsco	1709682
mlp	63330
hsaq	1814114
acnb	715579
evf	1070732
nwfl	1013272
mrge	1623360
jvczy	1534648
atax	1059142
hbmd	1390162
ajx	1614806
trns	99302
vlgea	103595
znog	1131312
acbm	1622996
ezoo	1752372
aku	1776197
sj	1753673
immr	1058811
gevo	1392380
imv	1734768
xone	1561627
bctg	1819133
vbf	5094
stg	1723935
blu	1259942
scpe	1764301
igi	1462586
gne	1528356
cmrx	1117480
hrzn	1487428
gtt	1315255
tmst	1598428
flc	1245648
fxe	1328598
intz	736012
fcap	1070296
mec	1766368
dbo	1383058
ciso	1777319
mncl	1754170
ncna	1709626
emp	66901
ocsi	1577791
jco	1686142
mepw	1627452
tnav	1474439
tschy	1614483
brt	14846
aqst	1398733
ptac	1784535
anh	1047884
insi	30125
nhs	1487610
seco	1633441
brg	1442626
ayro	1086745
gix	1770141
cveo	1590584
xers	1346302
magaa	895464
evg	1287498
kirk	1056285
mhd	1034665
mbio	1680048
rcky	895456
thca	1773087
bgr	1306550
gtyh	1682325
lgi	1278211
tbnk	1447051
nept	1401395
cvgi	1290900
optn	1494650
bgfv	1156388
cnf	1733868
wftlf	1603923
mesa	810332
fsbw	1530249
egle	1322439
fen	1284940
smsi	948708
tlsa	1723069
pmvc	1807765
dhf	1057861
gnss	924383
pwfl	1774170
uec	1334933
flmn	1703785
goro	1160791
enj	71508
ueec	1096938
nxr	888411
beem	1398805
vist	1762506
gcbc	1070524
dfns	1777946
lyts	763532
enx	1177162
jfin	1743102
wrtc	1702924
aptx	1674365
mixt	1576914
alpn	1626199
bkcc	1326003
flxs	37472
jce	1385763
splp	1452857
biox	1769484
gsm	1639877
icad	749660
amrk	1591588
nrim	1163370
smti	714256
mtcr	1634379
pfbi	887919
strs	885508
ptvca	9346
asps	1462418
axla	1633070
inb	1395057
veru	863894
mpb	879635
pfd	868578
aft	1502573
pim	830622
ffmgf	1641229
crnt	1119769
xxii	1347858
nro	1261166
eod	1386067
htzgq	1657853
pfhd	1630856
mxwl	319815
wpg	1594686
ivh	1568292
mhh	1437226
dakt	915779
otic	1493566
fenc	1211583
uti	1261654
eht	1665817
efl	1701167
bsl	1486298
pypd	1611842
spi	1210618
ocn	873860
csse	1679063
scd	1270131
uihc	1401521
byrn	1354866
gpp	1635650
arya	1808805
atlo	1132651
ueps	1041514
bbcp	1703956
prqr	1612940
grx	1391437
nksh	796534
lcnb	1074902
peri	1338940
sify	1094324
fcbp	1716697
gsv	1321847
pvbc	1778784
hurc	315374
salt	1587264
fund	825202
logc	1664106
rgco	1069533
ntp	829365
tccr	1108645
twn	804123
fgovf	1064052
nuze	1527613
nak	1164771
gpx	70415
hyb	825345
hzn	1637655
gaia	1089872
krmd	704440
tsbk	1046050
iti	350868
mist	1408443
cato	18255
opp	1678130
lctx	876343
xnet	1510593
ihit	1682811
jtd	1397173
crhm	1461119
lptv	1643988
wmc	1465885
gnft	1757064
fngr	1602409
fdeu	1646109
aif	1526697
chs	897429
ide	1417802
aout	1808997
bgio	1691433
blsa	1823200
wlfc	1018164
sic	1723866
unty	920427
lxrx	1062822
aaoi	1158114
quad	1481792
mxf	65433
slgl	1684693
belfa	729580
orrf	826154
osg	75208
mpa	891038
nml	1562051
avnw	1377789
ggt	921671
fif	1513789
cto	23795
zest	1437491
samg	1549966
sbt	1680379
dgl	1383055
sldb	1707502
nc	789933
emo	1517518
myf	882153
atom	1420520
cybe	768411
idn	1040896
spok	1289945
epix	1633932
mhld	1412100
asmb	1426800
gmlp	1415916
mdna	1807983
fve	1159281
kvhi	1007587
swkh	1089907
czfs	739421
frbk	834285
pgsvy	902053
aqb	1603978
at	1419242
oiim	1095348
cnty	911147
actg	934549
mrcc	1512931
cvcy	1127371
pana	1811063
fxy	1353613
pdlb	1703489
bcbp	1228454
bcml	1730984
xgn	1274737
itrg	1722387
orrcf	1390352
jhs	759866
cerc	1534120
ft	833040
evfm	1618835
prog	1580063
msd	904112
cslt	1433714
pwod	716605
scor	1158172
bny	1137390
weys	106532
nbn	811831
eton	1710340
apvo	1671584
cmcl	766011
ags	1593548
nen	746514
sjt	319655
sbbp	1634432
genc	64472
culp	723603
mtnb	1582554
ipi	1421461
kf	748691
istr	1602658
thtx	1512717
bned	1634117
ewlu	1517498
dmf	839122
dbb	1383084
tgrf	1551286
tipt	1393726
tlc	1722890
nbse	1173281
srga	1760173
atxg	1650101
rmbi	1767837
mbii	1441693
teaf	1704299
acp	1503290
cbh	1701809
fbiz	1521951
bomh	1678746
shsp	1506439
nunz	886093
htbx	1476963
essc	1760683
mlac	1807594
nrp	1171486
mg	1436126
feng	1509646
fgbi	1408534
sifi	1500213
soly	1548187
fvcb	1675644
scty	1265107
gleo	1784851
pkbk	1315399
tnp	1166663
essa	1382230
wneb	1157647
adma	1368514
cix	1049606
inf	1522807
bw	1630805
glyc	1253689
vuzi	1463972
levl	1412707
ggm	1551949
grbx	1419275
cwco	928340
jdd	1255821
borr	1715497
livx	1491419
fccy	1141807
pcb	1423869
mus	1058234
gv	42316
wbqnl	1785494
linc	1286613
muh	1038190
ston	1753886
clpt	1285550
mdca	876883
lfac	1721386
cbnk	1419536
trec	7039
zeus	917470
cdak	1659352
bbk	1167467
pico	830122
slct	1263762
cmls	1058623
nerv	1598646
lyra	1327273
bfra	1712641
bgx	1504234
rebl	1532158
rzlt	1509261
bta	1343793
alsk	1089511
shbi	1035092
bset	10329
cvly	806279
cmct	908311
glq	1316463
nbac	1780262
fmn	1199004
cik	810766
cih	1749797
apt	884269
ecf	793040
omws	1676852
ctvz	794929
brid	14177
ckpt	1651407
uavs	8504
nmtr	1551986
gsl	1430725
kavl	1762239
wea	1163792
lomlf	1509397
cfrx	1478069
frtg	1602813
metx	1796514
jpt	1679033
leu	1065059
mwk	1757715
mcmj	1785592
srra	1290149
renn	1509223
pirs	1583648
glg	1556266
vnrx	93314
fnwb	1556727
mhf	830487
fsdc	1816736
bblg	1419554
boch	702513
tcfc	855874
bhr	1574085
ampe	1411906
stim	1227636
chmg	763563
leaf	1365038
gdrzf	1072725
exfo	1116284
rbtk	1594204
very	1575434
th	1712189
ttoo	1492674
wrn	1364125
lfvn	849146
nymx	1018735
iin	88790
sund	1171838
ghm	716314
chmi	1571776
pfo	882071
dbp	1383057
prgx	1007330
kin	1561743
rekr	1697851
bcli	1137883
ngs	1084991
algr	1720025
cvlb	948320
fstr	352825
stnd	1492915
ceix	1710366
lake	798081
dyai	1213809
isba	842517
iga	1332943
taqr	1656053
aeye	1362190
lpi	1528129
hlxa	1821586
nr	71829
gdp	943861
vvpr	1681348
hrow	1360214
aveo	1325879
slno	1484565
earn	1560672
oxsq	1259429
gsmg	1738758
otlk	1649989
aunff	1507713
snfca	318673
hlan	844959
amci	1744494
mkd	1758736
cee	860489
liqt	1307579
pvac	77159
dla	1101396
rgt	1514490
pcom	1204413
pstl	1759774
cxe	845606
nny	818850
plg	1095052
ftk	928054
mreo	1719714
ivac	1001902
atto	1606457
dmo	1478102
mvc	1099941
novs	1807707
mgf	811922
fsfg	1435508
esxb	1323648
vtvt	1641489
evbn	842518
aubn	750574
vmm	895658
krus	1772177
cqcq	1569083
pebk	1093672
piivx	1557265
galt	1133416
sesn	1485003
ptgef	1095435
ovly	1431567
jhi	759828
strt	933034
bwfg	1505732
atnm	1388320
bwmy	1656501
hbio	1123494
bcv	9521
pdex	788920
dsx	1318885
phge	1739174
pme	1517130
arl	1102238
pai	75398
cplp	1392326
csbr	771856
myfw	1327607
hie	1519505
cffi	913341
btu	1064728
hwbk	893847
lazy	1721741
clxt	1705843
ictsf	1010134
extn	1635881
wei	1734902
ubia	1500242
inse	1615063
hchc	1006837
actx	1096950
ctra	1704715
mnp	894351
ebmt	1478454
acrs	1557746
abti	1442999
ptk	1797099
sqns	1383395
eryp	1624422
idra	861838
mmac	1003201
iii	1371489
esq	1531031
eml	31107
pfsw	1095315
mitt	1514281
mfin	1000209
nyc	1595527
ihd	1496292
niobf	1512228
ofed	1501078
riv	1501072
fuaiy	1132571
pbt	319654
acrx	1427925
mark	1368365
mdwt	355379
enob	1527728
alya	1734520
abeo	318306
mtbc	1582982
heq	1496749
gsit	1126741
sfe	86115
smtx	1108320
bsgm	1530766
mbcn	836147
mfnc	36506
metc	1687187
fncb	1035976
oncs	1444307
calb	1752036
icbk	1470205
bbf	1137392
srev	1310114
kopn	771266
glop	1598655
sbfg	767405
zyne	1621443
hglb	1622148
gmgi	1437925
rmi	1746967
mcn	1289868
tyme	1537917
ycbd	1644903
smed	898770
orn	1402829
sga	886136
ftek	846913
vgi	1528811
lsac	1796129
gnln	1743745
fam	1302624
educ	31667
tdac	1673481
azyo	1708527
nim	890119
cglo	842013
bgsf	1474903
sncr	1131554
lumo	1126234
drtt	1340476
cyad	1637890
airg	1272842
baf	1181026
tedu	1592560
poww	1015383
jyac	1824119
rtsl	1575659
banx	1578987
krkr	1779476
fcco	932781
ljpc	920465
ung	1376227
cban	711669
atao	1570937
evoa	728447
fnrn	1114927
plx	1006281
fonr	355019
mpv	831655
cbio	1124105
grts	1656634
dnif	1059213
rbycf	1057791
plbc	1168455
lqda	1819576
dtf	879535
xin	1398453
ntg	1490286
inve	1036044
eols	1570562
ftft	1066923
pnrg	56868
fraf	723646
cgaay	1526594
jsd	1509253
agfs	1592016
xyf	1725033
ayla	1797336
ksm	846596
rvsb	1041368
panl	1606909
rdcm	1016838
vel	1692376
jta	1265708
nmgrf	1649752
adms	1328143
jeq	866095
tcon	1394319
agd	1362481
asur	884144
batl	1282648
hfus	1482554
bfin	1303942
mnsb	1693577
nwin	919864
ptmn	1372807
ltrx	1114925
cbfv	1605301
mrln	1260968
lxeh	1814067
cdr	761648
xcur	1698530
lov	1705338
fcuv	1590418
sndl	1766600
sama	1754824
rrd	29669
unb	706863
gdl	1378701
edap	1041934
cmu	809844
flux	1083743
ubfo	1137547
obci	350737
aau	1015647
edf	1501103
eq	1746466
mlvf	1550603
pcm	908187
aprn	1701114
aih	1757143
cwgl	1562151
gnpx	1595248
wbai	1517496
pxlw	1040161
pcti	1057083
cgo	1285650
dlhc	785557
elox	1035354
pine	1786117
hqi	1140102
bsbk	1787414
resn	1579910
zagg	1296205
mft	891188
emkr	808326
tsrmf	1431922
sieb	65596
sup	95552
trx	1173643
pmbc	1109546
zvo	1305323
iaf	779336
ccr	1637558
poetf	1437424
sb	1434754
xan	1332551
bivi	1580149
orgs	1460602
cocp	1412486
atbpf	1583682
asc	1577437
xspa	1410428
lmnl	1351172
hnw	1388126
anpcy	1620678
ocx	1642380
fpl	1589420
infi	1113148
lark	1141688
erh	1279014
benh	1568139
nhvcf	1518353
ela	701719
ntox	844538
dex	1396167
mrbk	1750735
eff	1573698
mhgu	808219
aytu	1385818
caas	1157762
cxdo	1075736
ctr	1547341
akom	1590496
pbip	1578776
gte	1273441
lybc	816332
tsq	1499832
inmb	1711754
cizn	1075706
sal	1060219
sgoc	1412095
issc	836690
hyre	1713832
fvam	1823465
whg	1165002
bsvn	1746129
sppp	1539190
ltdh	93205
ds	1175483
ffnw	1401564
ptrs	832090
pbpb	1195734
kblb	1413119
mlss	855683
swz	813623
enlv	1596812
mict	854800
aleaf	1754664
rdi	716634
opbk	1722010
siox	1636050
qnbc	750558
ae	2178
nlst	1282631
crecf	1478035
rnet	1162112
ifrx	1708688
fcrd	1464963
agtc	1273636
oncy	1129928
eoss	1651958
gpic	918580
gcv	845611
aaic	1209028
dpw	896493
spe	897802
ovbc	894671
tzoo	1133311
usdp	1610682
ulbi	875657
ggz	1585855
lizi	1783407
imnm	1472012
cycn	1755237
elvt	1651094
crvs	1626971
avbh	1443575
tgan	1715768
wint	946486
mram	1438423
wwr	839470
tmrc	1445942
lkco	1487839
fkys	737875
clpr	1649096
prov	1010470
phas	1169245
func	763907
cogt	1622229
ades	1515156
acu	2098
cemi	1092662
bpsr	1557376
sd	1349436
obsv	1685316
lpcn	1535955
hysr	1481028
lngb	1602706
kulr	1662684
uone	1041657
lway	814586
ktyb	1000232
pyyx	939930
chaq	1799850
jls	1472215
jax	1617227
bayk	1034594
vmar	1813783
roch	1796303
iec	49728
mrmd	1522767
drio	1533998
dmac	1401040
jemd	1708261
xfor	1501697
vcif	1517767
nwhm	1574596
nmi	830271
pgp	1318025
gnca	1457612
expr	1483510
hil	1287808
evgn	1574565
avco	1630212
lgiq	1335112
inlb	1500123
hcch	1736874
enbp	1437479
hbp	1093082
pavm	1624326
bsd	1089094
dhx	1393883
iae	1385632
gnt	1438893
ptn	911216
ped	1141197
lnsr	1320350
ctgo	1502377
nxc	885732
qell	1821171
aero	1316644
cdtx	1610618
geos	1001115
mdwd	1593984
crbp	1595097
cyap	1230524
czwi	1367859
tti	844965
avct	1704760
emyb	1449794
moho	1763197
frevs	36840
ctg	23111
uan	1425292
livk	1790625
prph	868278
sfun	1294404
tusk	1679268
pflc	1093728
eaco	784539
vgz	783324
smwpy	1455634
pure	1006028
opes	1723580
epm	1006655
lmst	1358356
nmrd	1602078
inod	903651
immp	1506184
egy	894627
eskyf	1010559
celc	1603454
fetm	919865
exd	1480999
ltrn	1763950
cev	1074692
cfbk	1070680
rndb	1667161
lsyn	1667489
spazf	1337090
efsi	880641
ai	1577526
kshb	1604627
grnq	1597846
winsf	1640251
lsaq	1819113
opof	740971
clsd	1539029
glu	1282957
lmb	1606163
enz	316253
sdsya	1163609
vero	1409269
szc	1506488
xflt	1703079
corr	1347652
amst	1807166
lub	16099
kzia	1075880
rbkb	1751783
arav	1513818
ntz	900391
rmti	1041024
stks	1399520
lbti	1384135
feim	39020
laix	1742056
ftsi	1529463
sach	1682220
mags	896494
csbb	880417
ofs	1487918
wstg	945983
nuvr	71557
xair	1641631
sunw	1172631
tren	1740797
xtnt	1453593
twin	100378
fll	891482
hsbi	943033
sfdl	818677
bksc	1007273
sens	1616543
refr	793524
ytra	1516899
cpss	889609
watt	1575793
cmt	1026655
urg	1375205
juvf	714712
lptx	1509745
egif	1575771
dlng	1578453
nrbo	1638287
wkey	1738699
rpmt	1437283
mntx	1302028
pcyg	50471
zgyh	1773086
tslf	1583001
wyy	1034760
gen	1351051
pei	77281
bse	1181024
ccm	1472072
svbi	868271
ssvff	1397616
brbs	842717
ntic	875582
gass	1328919
bkgm	1527383
nobh	72205
eyen	1682639
cxh	847411
mdxl	1601280
gstx	1497649
tnxp	1430306
abvc	1173313
vlt	846671
mchx	1224133
basa	1448705
lpth	889971
wter	1532390
rmrm	1452477
chra	1730346
sybx	1527599
glbd	1524829
bbxia	1814974
utgn	832480
shmp	1465470
snd	1529628
ccrc	1620664
intg	69422
elmd	1488917
sbev	1553788
asm	316888
cxdc	1353970
nha	1655544
omex	798528
neon	87050
ubab	704561
edi	1551040
cpst	1009759
idty	1534154
gecc	1675033
rwbyf	1744345
hsti	1365388
nref	1786248
asys	720500
capr	1133869
cptp	202947
ktcc	719733
cmtv	718413
nmci	1707210
glv	1288795
nmm	1415921
dtrc	1182737
exn	1263011
farm	34563
tmdi	840551
hwin	1632081
lsbk	1341318
pgz	1557523
cxxif	831609
fpocf	1177439
tc	1743340
sinc	1532595
uboh	1087456
tllyf	1689382
trib	888721
bwen	1120370
iwbb	1648365
cris	1108205
fat	1705012
nine	1532286
sanw	1477246
glmd	1595353
erdcf	1398972
fnhc	1069996
stal	1614556
anpc	1786511
artx	916529
ap	6176
qlgn	1460702
fet	1401257
evok	1403708
grrb	1126961
kmph	1434647
hmnf	921183
sfbc	1541119
epsn	1726126
apm	1734005
mrkr	1094038
edtxu	1817153
stsa	1692830
apcx	1070050
lwlg	1325964
airrf	1476573
snwv	1417663
tact	1017303
imbi	870826
nrrwf	1680637
mn	1524223
ffbw	1787384
bfo	1181249
usak	883945
lqmt	1141240
mfac	1725872
nna	1437260
rgrx	707511
aqms	1621832
aumn	1011509
kegx	318996
smm	1534293
clir	1434524
afi	1655075
crws	25895
ormp	1176309
pesi	891532
grin	1725293
bmra	73290
ctgl	1498067
optt	1378140
eman	1046995
igap	1506983
ubcp	731653
rmbl	1596961
soli	1750384
mcac	1803914
rrts	1440024
fxnc	719402
cuen	1424657
hcft	1547546
mugh	1746119
cfbi	1691507
fmbm	740806
isdr	843006
ryb	1708441
eea	791718
bngo	1411690
vabk	1572334
scyx	1178253
abml	1576873
jhaa	1753217
gwhp	1598308
sbow	351817
lkcru	1156174
nbw	1178840
boxl	1624512
cwbr	1522602
arpo	1422142
cwbc	1051343
psix	1137091
invu	862651
trrb	1498232
cdjm	1024095
evy	1074685
mpvdf	1004530
mfon	1447380
apen	1251769
cidm	1173204
gec	1082506
nulgf	1502758
aim	946644
lxu	60714
grnv	1788841
zmtp	1467761
eng	933738
mrzm	1413754
ntip	1065078
basi	720154
ug	101295
tomz	314227
asln	1722926
kins	33992
zom	1684144
mfd	1276469
wmpn	1828376
cosm	1474167
bway	1505065
ards	1614067
rive	1590799
bfy	1176197
ger	1612875
wcagy	1586941
alot	8146
cbsc	1022183
jp	1616291
mza	911308
vnce	1579157
nvos	1138978
tpz	1408201
svra	1160308
dvd	1017673
bkep	1392091
kfs	1072627
dcth	872912
ktov	1614744
mmlp	1176334
gfed	1046203
dbe	1383062
inteq	1525773
hnna	1145255
atnf	1690080
age	1708599
bfgc	1448597
ddf	896923
tngl	1337085
mogo	1602842
fgnv	1687919
feo	1363438
pfbx	770460
eypt	1314102
qumu	892482
most	1113513
opti	1557340
erlff	1271554
kern	1755953
alid	1575295
prcp	887226
vcf	907573
dgly	1342958
ecor	1560258
novn	1467154
gceh	748790
jmm	838131
sos	1346610
iroq	1514743
cldb	774569
unib	811211
jfk	1753648
hofv	1708176
awre	1015739
pltyf	1433309
lor	1323206
reemf	1419806
amrb	1108236
crawa	47307
mcc	1490349
arec	1590715
mito	1696396
sbbi	1489264
lacq	1716947
mmmb	1520358
ddmx	1828957
emcf	858800
ntrb	1676047
wfcf	1360565
fco	876717
sotk	806172
icmb	1578348
glsi	1799788
coda	1334325
aihs	1711012
naii	787253
turn	893739
bbw	1113809
petz	1684425
elvg	1741489
fbss	1083643
nbrv	1641640
mgen	1590750
gtec	1735041
vam	1703117
nhtc	912061
rsss	1386301
usap	931584
ettx	1724344
obas	1077618
cnnc	1410187
navb	810509
dogz	1707303
agba	1769624
mie	1564216
blph	1600132
egf	1336050
hall	819913
nbo	1178841
kffb	1297341
sngx	812796
nick	1000045
bmbn	804563
krbp	1792581
mne	1232863
neph	1196298
gsum	1647338
aktx	1541157
ccgn	1439299
arc	1305168
rnwk	1046327
hty	1396502
igc	1326205
frsx	1691221
rell	355948
bioc	1044378
lee	58361
emma	822370
brli	1787518
ecrp	1696898
numd	1543637
ipix	1355250
pcsa	1533743
smlp	1549922
jrsh	1696558
ambo	1494558
jmp	1302350
zsan	1587221
ctam	18172
vtgn	1411685
sobr	1425627
vblt	1603207
pkkw	1657642
armp	921114
irr	1372117
vivc	1703073
cdbmf	1545634
rlh	1052595
jt	1713923
aerg	879911
vjet	1582581
vfl	895574
xela	1620179
pola	1622345
onvo	1497253
klxe	1738827
rei	1384195
tanh	1588084
ccel	862692
cyrn	1084577
fmy	1319183
trvi	1563880
onct	1260990
sskn	1051514
btim	1622231
kdozf	1318482
nete	1499961
reph	1588972
shwz	1622879
modd	1074871
sgni	1023198
mnpr	1645469
hgbl	849145
fsea	1769267
rngr	1699039
atxi	1644963
cphc	1672909
botj	1275101
eltp	1053369
tzac	1742927
curr	1643301
zivo	1101026
stcn	914712
fusb	717806
wcrs	1363958
sync	1408278
gfgy	1181749
cfms	1305773
hfen	1750106
pti	1445283
dxr	27367
